PersonID,Question,Answer,left,right,Condition
31,Durch die Abfrage des LLM Agenten konnte ich die Komponenten gut lernen,4,Stimme nicht zu,Stimme zu,
31,Die Möglichkeit die Lernanwendung zu nutzen empfinde ich als:,6,nutzlos,nützlich,
31,Die Möglichkeit die Lernanwendung zu nutzen empfinde ich als:,6,nicht hilfreich,hilfreich,
31,Die Möglichkeit die Lernanwendung zu nutzen empfinde ich als:,6,nicht vorteilhaft,vorteilhaft,
31,Die Möglichkeit die Lernanwendung zu nutzen empfinde ich als:,6,nicht lohnend,lohnend,
31,Diese Gestaltung des LLM-Agenten hat mir gefallen,2,Drohne und Audio,Drohne ohne Audio,
31,Die Nennung des meines eigenen Namens während der Nutzung empfand ich als motivierend,0,Stimme nicht zu,Stimme zu,
31,Die Eselsbrücken die  mir vorgeschlagen wurden haben mir beim Lernen geholfen,2,langsam,schnell,
31,Die Eselsbrücken die  mir vorgeschlagen wurden haben mir beim Lernen geholfen,2,ineffizient,effizient,
31,Die Eselsbrücken die  mir vorgeschlagen wurden haben mir beim Lernen geholfen,2,unpragmatisch,pragmatisch,
31,Die Eselsbrücken die  mir vorgeschlagen wurden haben mir beim Lernen geholfen,2,überladen,aufgeräumt,
31,Die Antworten und Fragen des LLM-Agenten sind:,3,unpassend,passend,
31,Die Antworten und Fragen des LLM-Agenten sind:,3,nutzlos,nützlich,
31,Die Antworten und Fragen des LLM-Agenten sind:,3,nicht hilfreich,hilfreich,
31,Die Antworten und Fragen des LLM-Agenten sind:,2,unintelligent,intelligent,
31,Die Möglichkeit mir durch den LLM-Agenten Komponenten markieren zu lassen war nützlich,6,Stimme nicht zu,Stimme zu,
31,Zum Lernen empfinde ich die Anwendung als:,4,langsam,schnell,
31,Zum Lernen empfinde ich die Anwendung als:,4,ineffizient,effizient,
31,Zum Lernen empfinde ich die Anwendung als:,4,unpragmatisch,pragmatisch,
31,Zum Lernen empfinde ich die Anwendung als:,4,überladen,aufgeräumt,
31,Die Zusammenfassung meiner Lernsession hat mir beim Lernen geholfen.,6,Stimme nicht zu,Stimme zu,
2,Die Beschäftigung mit der Lernanwendung empfinde ich als:,6,langweilig,spanned,UI + kein Audio
2,Die Beschäftigung mit der Lernanwendung empfinde ich als:,6,uninteressant,interessant,UI + kein Audio
2,Die Beschäftigung mit der Lernanwendung empfinde ich als:,6,einschläfernd,aktivierend,UI + kein Audio
2,Die Beschäftigung mit der Lernanwendung empfinde ich als:,6,minderwertig,wertvoll,UI + kein Audio
2,Ich konnte gut mit dem LLM-Agenten lernen,5,Stimme nicht zu,Stimme zu,UI + kein Audio
2,Der LLM-Agent hat mich Motiviert,6,Stimme nicht zu,Stimme zu,UI + kein Audio
2,Zum Lernen empfinde ich die Anwendung als:,3,langsam,schnell,UI + kein Audio
2,Zum Lernen empfinde ich die Anwendung als:,4,ineffizient,effizient,UI + kein Audio
2,Zum Lernen empfinde ich die Anwendung als:,3,unpragmatisch,pragmatisch,UI + kein Audio
2,Zum Lernen empfinde ich die Anwendung als:,2,überladen,aufgeräumt,UI + kein Audio
2,Die Gestaltung des LLM-Agenten hat mir gefallen,6,Stimme nicht zu,Stimme zu,UI + kein Audio
2,Ich hatte das Gefühl mit einer Person in der virtuellen Umgebung zu interagieren statt mit einer Computer-Simulation,4,Stimme nicht zu,Stimme zu,UI + kein Audio
2,Ich konnte die Informationen gut verstehen,5,Stimme nicht zu,Stimme zu,UI + kein Audio
2,Die Beschäftigung mit der Lernanwendung empfinde ich als:,6,langweilig,spanned,UI + Audio
2,Die Beschäftigung mit der Lernanwendung empfinde ich als:,6,uninteressant,interessant,UI + Audio
2,Die Beschäftigung mit der Lernanwendung empfinde ich als:,6,einschläfernd,aktivierend,UI + Audio
2,Die Beschäftigung mit der Lernanwendung empfinde ich als:,6,minderwertig,wertvoll,UI + Audio
2,Ich konnte gut mit dem LLM-Agenten lernen,5,Stimme nicht zu,Stimme zu,UI + Audio
2,Der LLM-Agent hat mich Motiviert,3,Stimme nicht zu,Stimme zu,UI + Audio
2,Zum Lernen empfinde ich die Anwendung als:,3,langsam,schnell,UI + Audio
2,Zum Lernen empfinde ich die Anwendung als:,3,ineffizient,effizient,UI + Audio
2,Zum Lernen empfinde ich die Anwendung als:,2,unpragmatisch,pragmatisch,UI + Audio
2,Zum Lernen empfinde ich die Anwendung als:,4,überladen,aufgeräumt,UI + Audio
2,Die Gestaltung des LLM-Agenten hat mir gefallen,5,Stimme nicht zu,Stimme zu,UI + Audio
2,Ich hatte das Gefühl mit einer Person in der virtuellen Umgebung zu interagieren statt mit einer Computer-Simulation,2,Stimme nicht zu,Stimme zu,UI + Audio
2,Ich konnte die Informationen gut verstehen,4,Stimme nicht zu,Stimme zu,UI + Audio
2,Die Beschäftigung mit der Lernanwendung empfinde ich als:,6,langweilig,spanned,ECA + kein Audio
2,Die Beschäftigung mit der Lernanwendung empfinde ich als:,6,uninteressant,interessant,ECA + kein Audio
2,Die Beschäftigung mit der Lernanwendung empfinde ich als:,6,einschläfernd,aktivierend,ECA + kein Audio
2,Die Beschäftigung mit der Lernanwendung empfinde ich als:,5,minderwertig,wertvoll,ECA + kein Audio
2,Ich konnte gut mit dem LLM-Agenten lernen,5,Stimme nicht zu,Stimme zu,ECA + kein Audio
2,Der LLM-Agent hat mich Motiviert,2,Stimme nicht zu,Stimme zu,ECA + kein Audio
2,Zum Lernen empfinde ich die Anwendung als:,4,langsam,schnell,ECA + kein Audio
2,Zum Lernen empfinde ich die Anwendung als:,4,ineffizient,effizient,ECA + kein Audio
2,Zum Lernen empfinde ich die Anwendung als:,4,unpragmatisch,pragmatisch,ECA + kein Audio
2,Zum Lernen empfinde ich die Anwendung als:,4,überladen,aufgeräumt,ECA + kein Audio
2,Die Gestaltung des LLM-Agenten hat mir gefallen,6,Stimme nicht zu,Stimme zu,ECA + kein Audio
2,Ich hatte das Gefühl mit einer Person in der virtuellen Umgebung zu interagieren statt mit einer Computer-Simulation,2,Stimme nicht zu,Stimme zu,ECA + kein Audio
2,Ich konnte die Informationen gut verstehen,5,Stimme nicht zu,Stimme zu,ECA + kein Audio
2,Die Beschäftigung mit der Lernanwendung empfinde ich als:,6,langweilig,spanned,ECA + Audio
2,Die Beschäftigung mit der Lernanwendung empfinde ich als:,6,uninteressant,interessant,ECA + Audio
2,Die Beschäftigung mit der Lernanwendung empfinde ich als:,6,einschläfernd,aktivierend,ECA + Audio
2,Die Beschäftigung mit der Lernanwendung empfinde ich als:,6,minderwertig,wertvoll,ECA + Audio
2,Ich konnte gut mit dem LLM-Agenten lernen,6,Stimme nicht zu,Stimme zu,ECA + Audio
2,Der LLM-Agent hat mich Motiviert,0,Stimme nicht zu,Stimme zu,ECA + Audio
2,Zum Lernen empfinde ich die Anwendung als:,4,langsam,schnell,ECA + Audio
2,Zum Lernen empfinde ich die Anwendung als:,4,ineffizient,effizient,ECA + Audio
2,Zum Lernen empfinde ich die Anwendung als:,4,unpragmatisch,pragmatisch,ECA + Audio
2,Zum Lernen empfinde ich die Anwendung als:,4,überladen,aufgeräumt,ECA + Audio
2,Die Gestaltung des LLM-Agenten hat mir gefallen,6,Stimme nicht zu,Stimme zu,ECA + Audio
2,Ich hatte das Gefühl mit einer Person in der virtuellen Umgebung zu interagieren statt mit einer Computer-Simulation,0,Stimme nicht zu,Stimme zu,ECA + Audio
2,Ich konnte die Informationen gut verstehen,6,Stimme nicht zu,Stimme zu,ECA + Audio
2,Durch die Abfrage des LLM Agenten konnte ich die Komponenten gut lernen,4,Stimme nicht zu,Stimme zu,
2,Die Möglichkeit die Lernanwendung zu nutzen empfinde ich als:,6,nutzlos,nützlich,
2,Die Möglichkeit die Lernanwendung zu nutzen empfinde ich als:,6,nicht hilfreich,hilfreich,
2,Die Möglichkeit die Lernanwendung zu nutzen empfinde ich als:,6,nicht vorteilhaft,vorteilhaft,
2,Die Möglichkeit die Lernanwendung zu nutzen empfinde ich als:,6,nicht lohnend,lohnend,
2,Diese Gestaltung des LLM-Agenten hat mir gefallen,0,Drohne und Audio,Drohne ohne Audio,
2,Die Nennung des meines eigenen Namens während der Nutzung empfand ich als motivierend,6,Stimme nicht zu,Stimme zu,
2,Die Eselsbrücken die  mir vorgeschlagen wurden haben mir beim Lernen geholfen,4,langsam,schnell,
2,Die Eselsbrücken die  mir vorgeschlagen wurden haben mir beim Lernen geholfen,4,ineffizient,effizient,
2,Die Eselsbrücken die  mir vorgeschlagen wurden haben mir beim Lernen geholfen,4,unpragmatisch,pragmatisch,
2,Die Eselsbrücken die  mir vorgeschlagen wurden haben mir beim Lernen geholfen,4,überladen,aufgeräumt,
2,Die Antworten und Fragen des LLM-Agenten sind:,4,unpassend,passend,
2,Die Antworten und Fragen des LLM-Agenten sind:,4,nutzlos,nützlich,
2,Die Antworten und Fragen des LLM-Agenten sind:,4,nicht hilfreich,hilfreich,
2,Die Antworten und Fragen des LLM-Agenten sind:,4,unintelligent,intelligent,
2,Die Möglichkeit mir durch den LLM-Agenten Komponenten markieren zu lassen war nützlich,6,Stimme nicht zu,Stimme zu,
2,Zum Lernen empfinde ich die Anwendung als:,4,langsam,schnell,
2,Zum Lernen empfinde ich die Anwendung als:,4,ineffizient,effizient,
2,Zum Lernen empfinde ich die Anwendung als:,4,unpragmatisch,pragmatisch,
2,Zum Lernen empfinde ich die Anwendung als:,4,überladen,aufgeräumt,
2,Die Zusammenfassung meiner Lernsession hat mir beim Lernen geholfen.,6,Stimme nicht zu,Stimme zu,
3,Die Beschäftigung mit der Lernanwendung empfinde ich als:,5,langweilig,spanned,UI + Audio
3,Die Beschäftigung mit der Lernanwendung empfinde ich als:,5,uninteressant,interessant,UI + Audio
3,Die Beschäftigung mit der Lernanwendung empfinde ich als:,5,einschläfernd,aktivierend,UI + Audio
3,Die Beschäftigung mit der Lernanwendung empfinde ich als:,5,minderwertig,wertvoll,UI + Audio
3,Ich konnte gut mit dem LLM-Agenten lernen,3,Stimme nicht zu,Stimme zu,UI + Audio
3,Der LLM-Agent hat mich Motiviert,3,Stimme nicht zu,Stimme zu,UI + Audio
3,Zum Lernen empfinde ich die Anwendung als:,4,langsam,schnell,UI + Audio
3,Zum Lernen empfinde ich die Anwendung als:,3,ineffizient,effizient,UI + Audio
3,Zum Lernen empfinde ich die Anwendung als:,3,unpragmatisch,pragmatisch,UI + Audio
3,Zum Lernen empfinde ich die Anwendung als:,3,überladen,aufgeräumt,UI + Audio
3,Die Gestaltung des LLM-Agenten hat mir gefallen,5,Stimme nicht zu,Stimme zu,UI + Audio
3,Ich hatte das Gefühl mit einer Person in der virtuellen Umgebung zu interagieren statt mit einer Computer-Simulation,3,Stimme nicht zu,Stimme zu,UI + Audio
3,Ich konnte die Informationen gut verstehen,3,Stimme nicht zu,Stimme zu,UI + Audio
3,Die Beschäftigung mit der Lernanwendung empfinde ich als:,5,langweilig,spanned,UI + kein Audio
3,Die Beschäftigung mit der Lernanwendung empfinde ich als:,4,uninteressant,interessant,UI + kein Audio
3,Die Beschäftigung mit der Lernanwendung empfinde ich als:,5,einschläfernd,aktivierend,UI + kein Audio
3,Die Beschäftigung mit der Lernanwendung empfinde ich als:,5,minderwertig,wertvoll,UI + kein Audio
3,Ich konnte gut mit dem LLM-Agenten lernen,4,Stimme nicht zu,Stimme zu,UI + kein Audio
3,Der LLM-Agent hat mich Motiviert,4,Stimme nicht zu,Stimme zu,UI + kein Audio
3,Zum Lernen empfinde ich die Anwendung als:,3,langsam,schnell,UI + kein Audio
3,Zum Lernen empfinde ich die Anwendung als:,3,ineffizient,effizient,UI + kein Audio
3,Zum Lernen empfinde ich die Anwendung als:,3,unpragmatisch,pragmatisch,UI + kein Audio
3,Zum Lernen empfinde ich die Anwendung als:,3,überladen,aufgeräumt,UI + kein Audio
3,Die Gestaltung des LLM-Agenten hat mir gefallen,5,Stimme nicht zu,Stimme zu,UI + kein Audio
3,Ich hatte das Gefühl mit einer Person in der virtuellen Umgebung zu interagieren statt mit einer Computer-Simulation,5,Stimme nicht zu,Stimme zu,UI + kein Audio
3,Ich konnte die Informationen gut verstehen,0,Stimme nicht zu,Stimme zu,UI + kein Audio
3,Die Beschäftigung mit der Lernanwendung empfinde ich als:,6,langweilig,spanned,ECA + kein Audio
3,Die Beschäftigung mit der Lernanwendung empfinde ich als:,5,uninteressant,interessant,ECA + kein Audio
3,Die Beschäftigung mit der Lernanwendung empfinde ich als:,5,einschläfernd,aktivierend,ECA + kein Audio
3,Die Beschäftigung mit der Lernanwendung empfinde ich als:,6,minderwertig,wertvoll,ECA + kein Audio
3,Ich konnte gut mit dem LLM-Agenten lernen,5,Stimme nicht zu,Stimme zu,ECA + kein Audio
3,Der LLM-Agent hat mich Motiviert,5,Stimme nicht zu,Stimme zu,ECA + kein Audio
3,Zum Lernen empfinde ich die Anwendung als:,3,langsam,schnell,ECA + kein Audio
3,Zum Lernen empfinde ich die Anwendung als:,3,ineffizient,effizient,ECA + kein Audio
3,Zum Lernen empfinde ich die Anwendung als:,3,unpragmatisch,pragmatisch,ECA + kein Audio
3,Zum Lernen empfinde ich die Anwendung als:,3,überladen,aufgeräumt,ECA + kein Audio
3,Die Gestaltung des LLM-Agenten hat mir gefallen,5,Stimme nicht zu,Stimme zu,ECA + kein Audio
3,Ich hatte das Gefühl mit einer Person in der virtuellen Umgebung zu interagieren statt mit einer Computer-Simulation,4,Stimme nicht zu,Stimme zu,ECA + kein Audio
3,Ich konnte die Informationen gut verstehen,5,Stimme nicht zu,Stimme zu,ECA + kein Audio
3,Die Beschäftigung mit der Lernanwendung empfinde ich als:,5,langweilig,spanned,ECA + Audio
3,Die Beschäftigung mit der Lernanwendung empfinde ich als:,5,uninteressant,interessant,ECA + Audio
3,Die Beschäftigung mit der Lernanwendung empfinde ich als:,5,einschläfernd,aktivierend,ECA + Audio
3,Die Beschäftigung mit der Lernanwendung empfinde ich als:,5,minderwertig,wertvoll,ECA + Audio
3,Ich konnte gut mit dem LLM-Agenten lernen,5,Stimme nicht zu,Stimme zu,ECA + Audio
3,Der LLM-Agent hat mich Motiviert,4,Stimme nicht zu,Stimme zu,ECA + Audio
3,Zum Lernen empfinde ich die Anwendung als:,3,langsam,schnell,ECA + Audio
3,Zum Lernen empfinde ich die Anwendung als:,4,ineffizient,effizient,ECA + Audio
3,Zum Lernen empfinde ich die Anwendung als:,3,unpragmatisch,pragmatisch,ECA + Audio
3,Zum Lernen empfinde ich die Anwendung als:,3,überladen,aufgeräumt,ECA + Audio
3,Die Gestaltung des LLM-Agenten hat mir gefallen,5,Stimme nicht zu,Stimme zu,ECA + Audio
3,Ich hatte das Gefühl mit einer Person in der virtuellen Umgebung zu interagieren statt mit einer Computer-Simulation,4,Stimme nicht zu,Stimme zu,ECA + Audio
3,Ich konnte die Informationen gut verstehen,5,Stimme nicht zu,Stimme zu,ECA + Audio
3,Durch die Abfrage des LLM Agenten konnte ich die Komponenten gut lernen,5,Stimme nicht zu,Stimme zu,
3,Die Möglichkeit die Lernanwendung zu nutzen empfinde ich als:,5,nutzlos,nützlich,
3,Die Möglichkeit die Lernanwendung zu nutzen empfinde ich als:,5,nicht hilfreich,hilfreich,
3,Die Möglichkeit die Lernanwendung zu nutzen empfinde ich als:,5,nicht vorteilhaft,vorteilhaft,
3,Die Möglichkeit die Lernanwendung zu nutzen empfinde ich als:,5,nicht lohnend,lohnend,
3,Diese Gestaltung des LLM-Agenten hat mir gefallen,0,Drohne und Audio,Drohne ohne Audio,
3,Die Nennung des meines eigenen Namens während der Nutzung empfand ich als motivierend,4,Stimme nicht zu,Stimme zu,
3,Die Eselsbrücken die  mir vorgeschlagen wurden haben mir beim Lernen geholfen,3,langsam,schnell,
3,Die Eselsbrücken die  mir vorgeschlagen wurden haben mir beim Lernen geholfen,3,ineffizient,effizient,
3,Die Eselsbrücken die  mir vorgeschlagen wurden haben mir beim Lernen geholfen,3,unpragmatisch,pragmatisch,
3,Die Eselsbrücken die  mir vorgeschlagen wurden haben mir beim Lernen geholfen,3,überladen,aufgeräumt,
3,Die Antworten und Fragen des LLM-Agenten sind:,3,unpassend,passend,
3,Die Antworten und Fragen des LLM-Agenten sind:,3,nutzlos,nützlich,
3,Die Antworten und Fragen des LLM-Agenten sind:,4,nicht hilfreich,hilfreich,
3,Die Antworten und Fragen des LLM-Agenten sind:,4,unintelligent,intelligent,
3,Die Möglichkeit mir durch den LLM-Agenten Komponenten markieren zu lassen war nützlich,6,Stimme nicht zu,Stimme zu,
3,Zum Lernen empfinde ich die Anwendung als:,3,langsam,schnell,
3,Zum Lernen empfinde ich die Anwendung als:,3,ineffizient,effizient,
3,Zum Lernen empfinde ich die Anwendung als:,3,unpragmatisch,pragmatisch,
3,Zum Lernen empfinde ich die Anwendung als:,3,überladen,aufgeräumt,
3,Die Zusammenfassung meiner Lernsession hat mir beim Lernen geholfen.,6,Stimme nicht zu,Stimme zu,
21,Die Beschäftigung mit der Lernanwendung empfinde ich als:,4,langweilig,spanned,UI + kein Audio
21,Die Beschäftigung mit der Lernanwendung empfinde ich als:,4,uninteressant,interessant,UI + kein Audio
21,Die Beschäftigung mit der Lernanwendung empfinde ich als:,2,einschläfernd,aktivierend,UI + kein Audio
21,Die Beschäftigung mit der Lernanwendung empfinde ich als:,6,minderwertig,wertvoll,UI + kein Audio
21,Ich konnte gut mit dem LLM-Agenten lernen,4,Stimme nicht zu,Stimme zu,UI + kein Audio
21,Der LLM-Agent hat mich Motiviert,4,Stimme nicht zu,Stimme zu,UI + kein Audio
21,Zum Lernen empfinde ich die Anwendung als:,3,langsam,schnell,UI + kein Audio
21,Zum Lernen empfinde ich die Anwendung als:,3,ineffizient,effizient,UI + kein Audio
21,Zum Lernen empfinde ich die Anwendung als:,4,unpragmatisch,pragmatisch,UI + kein Audio
21,Zum Lernen empfinde ich die Anwendung als:,4,überladen,aufgeräumt,UI + kein Audio
21,Die Gestaltung des LLM-Agenten hat mir gefallen,6,Stimme nicht zu,Stimme zu,UI + kein Audio
21,Ich hatte das Gefühl mit einer Person in der virtuellen Umgebung zu interagieren statt mit einer Computer-Simulation,1,Stimme nicht zu,Stimme zu,UI + kein Audio
21,Ich konnte die Informationen gut verstehen,5,Stimme nicht zu,Stimme zu,UI + kein Audio
21,Die Beschäftigung mit der Lernanwendung empfinde ich als:,5,langweilig,spanned,UI + Audio
21,Die Beschäftigung mit der Lernanwendung empfinde ich als:,5,uninteressant,interessant,UI + Audio
21,Die Beschäftigung mit der Lernanwendung empfinde ich als:,6,einschläfernd,aktivierend,UI + Audio
21,Die Beschäftigung mit der Lernanwendung empfinde ich als:,5,minderwertig,wertvoll,UI + Audio
21,Ich konnte gut mit dem LLM-Agenten lernen,4,Stimme nicht zu,Stimme zu,UI + Audio
21,Der LLM-Agent hat mich Motiviert,6,Stimme nicht zu,Stimme zu,UI + Audio
21,Zum Lernen empfinde ich die Anwendung als:,2,langsam,schnell,UI + Audio
21,Zum Lernen empfinde ich die Anwendung als:,3,ineffizient,effizient,UI + Audio
21,Zum Lernen empfinde ich die Anwendung als:,3,unpragmatisch,pragmatisch,UI + Audio
21,Zum Lernen empfinde ich die Anwendung als:,4,überladen,aufgeräumt,UI + Audio
21,Die Gestaltung des LLM-Agenten hat mir gefallen,6,Stimme nicht zu,Stimme zu,UI + Audio
21,Ich hatte das Gefühl mit einer Person in der virtuellen Umgebung zu interagieren statt mit einer Computer-Simulation,5,Stimme nicht zu,Stimme zu,UI + Audio
21,Ich konnte die Informationen gut verstehen,5,Stimme nicht zu,Stimme zu,UI + Audio
21,Die Beschäftigung mit der Lernanwendung empfinde ich als:,6,langweilig,spanned,ECA + Audio
21,Die Beschäftigung mit der Lernanwendung empfinde ich als:,6,uninteressant,interessant,ECA + Audio
21,Die Beschäftigung mit der Lernanwendung empfinde ich als:,6,einschläfernd,aktivierend,ECA + Audio
21,Die Beschäftigung mit der Lernanwendung empfinde ich als:,6,minderwertig,wertvoll,ECA + Audio
21,Ich konnte gut mit dem LLM-Agenten lernen,5,Stimme nicht zu,Stimme zu,ECA + Audio
21,Der LLM-Agent hat mich Motiviert,6,Stimme nicht zu,Stimme zu,ECA + Audio
21,Zum Lernen empfinde ich die Anwendung als:,3,langsam,schnell,ECA + Audio
21,Zum Lernen empfinde ich die Anwendung als:,3,ineffizient,effizient,ECA + Audio
21,Zum Lernen empfinde ich die Anwendung als:,4,unpragmatisch,pragmatisch,ECA + Audio
21,Zum Lernen empfinde ich die Anwendung als:,4,überladen,aufgeräumt,ECA + Audio
21,Die Gestaltung des LLM-Agenten hat mir gefallen,6,Stimme nicht zu,Stimme zu,ECA + Audio
21,Ich hatte das Gefühl mit einer Person in der virtuellen Umgebung zu interagieren statt mit einer Computer-Simulation,2,Stimme nicht zu,Stimme zu,ECA + Audio
21,Ich konnte die Informationen gut verstehen,5,Stimme nicht zu,Stimme zu,ECA + Audio
21,Die Beschäftigung mit der Lernanwendung empfinde ich als:,3,langweilig,spanned,ECA + kein Audio
21,Die Beschäftigung mit der Lernanwendung empfinde ich als:,4,uninteressant,interessant,ECA + kein Audio
21,Die Beschäftigung mit der Lernanwendung empfinde ich als:,3,einschläfernd,aktivierend,ECA + kein Audio
21,Die Beschäftigung mit der Lernanwendung empfinde ich als:,4,minderwertig,wertvoll,ECA + kein Audio
21,Ich konnte gut mit dem LLM-Agenten lernen,5,Stimme nicht zu,Stimme zu,ECA + kein Audio
21,Der LLM-Agent hat mich Motiviert,3,Stimme nicht zu,Stimme zu,ECA + kein Audio
21,Zum Lernen empfinde ich die Anwendung als:,3,langsam,schnell,ECA + kein Audio
21,Zum Lernen empfinde ich die Anwendung als:,3,ineffizient,effizient,ECA + kein Audio
21,Zum Lernen empfinde ich die Anwendung als:,3,unpragmatisch,pragmatisch,ECA + kein Audio
21,Zum Lernen empfinde ich die Anwendung als:,3,überladen,aufgeräumt,ECA + kein Audio
21,Die Gestaltung des LLM-Agenten hat mir gefallen,1,Stimme nicht zu,Stimme zu,ECA + kein Audio
21,Ich hatte das Gefühl mit einer Person in der virtuellen Umgebung zu interagieren statt mit einer Computer-Simulation,0,Stimme nicht zu,Stimme zu,ECA + kein Audio
21,Ich konnte die Informationen gut verstehen,4,Stimme nicht zu,Stimme zu,ECA + kein Audio
21,Durch die Abfrage des LLM Agenten konnte ich die Komponenten gut lernen,4,Stimme nicht zu,Stimme zu,
21,Die Möglichkeit die Lernanwendung zu nutzen empfinde ich als:,6,nutzlos,nützlich,
21,Die Möglichkeit die Lernanwendung zu nutzen empfinde ich als:,5,nicht hilfreich,hilfreich,
21,Die Möglichkeit die Lernanwendung zu nutzen empfinde ich als:,5,nicht vorteilhaft,vorteilhaft,
21,Die Möglichkeit die Lernanwendung zu nutzen empfinde ich als:,5,nicht lohnend,lohnend,
21,Diese Gestaltung des LLM-Agenten hat mir gefallen,0,Drohne und Audio,Drohne ohne Audio,
21,Die Nennung des meines eigenen Namens während der Nutzung empfand ich als motivierend,6,Stimme nicht zu,Stimme zu,
21,Die Eselsbrücken die  mir vorgeschlagen wurden haben mir beim Lernen geholfen,0,langsam,schnell,
21,Die Eselsbrücken die  mir vorgeschlagen wurden haben mir beim Lernen geholfen,0,ineffizient,effizient,
21,Die Eselsbrücken die  mir vorgeschlagen wurden haben mir beim Lernen geholfen,3,unpragmatisch,pragmatisch,
21,Die Eselsbrücken die  mir vorgeschlagen wurden haben mir beim Lernen geholfen,0,überladen,aufgeräumt,
21,Die Antworten und Fragen des LLM-Agenten sind:,3,unpassend,passend,
21,Die Antworten und Fragen des LLM-Agenten sind:,4,nutzlos,nützlich,
21,Die Antworten und Fragen des LLM-Agenten sind:,2,nicht hilfreich,hilfreich,
21,Die Antworten und Fragen des LLM-Agenten sind:,3,unintelligent,intelligent,
21,Die Möglichkeit mir durch den LLM-Agenten Komponenten markieren zu lassen war nützlich,6,Stimme nicht zu,Stimme zu,
21,Zum Lernen empfinde ich die Anwendung als:,2,langsam,schnell,
21,Zum Lernen empfinde ich die Anwendung als:,3,ineffizient,effizient,
21,Zum Lernen empfinde ich die Anwendung als:,3,unpragmatisch,pragmatisch,
21,Zum Lernen empfinde ich die Anwendung als:,4,überladen,aufgeräumt,
21,Die Zusammenfassung meiner Lernsession hat mir beim Lernen geholfen.,3,Stimme nicht zu,Stimme zu,
16,Die Beschäftigung mit der Lernanwendung empfinde ich als:,6,langweilig,spanned,ECA + Audio
16,Die Beschäftigung mit der Lernanwendung empfinde ich als:,6,uninteressant,interessant,ECA + Audio
16,Die Beschäftigung mit der Lernanwendung empfinde ich als:,6,einschläfernd,aktivierend,ECA + Audio
16,Die Beschäftigung mit der Lernanwendung empfinde ich als:,6,minderwertig,wertvoll,ECA + Audio
16,Ich konnte gut mit dem LLM-Agenten lernen,6,Stimme nicht zu,Stimme zu,ECA + Audio
16,Der LLM-Agent hat mich Motiviert,3,Stimme nicht zu,Stimme zu,ECA + Audio
16,Zum Lernen empfinde ich die Anwendung als:,3,langsam,schnell,ECA + Audio
16,Zum Lernen empfinde ich die Anwendung als:,3,ineffizient,effizient,ECA + Audio
16,Zum Lernen empfinde ich die Anwendung als:,4,unpragmatisch,pragmatisch,ECA + Audio
16,Zum Lernen empfinde ich die Anwendung als:,3,überladen,aufgeräumt,ECA + Audio
16,Die Gestaltung des LLM-Agenten hat mir gefallen,6,Stimme nicht zu,Stimme zu,ECA + Audio
16,Ich hatte das Gefühl mit einer Person in der virtuellen Umgebung zu interagieren statt mit einer Computer-Simulation,2,Stimme nicht zu,Stimme zu,ECA + Audio
16,Ich konnte die Informationen gut verstehen,5,Stimme nicht zu,Stimme zu,ECA + Audio
16,Die Beschäftigung mit der Lernanwendung empfinde ich als:,0,langweilig,spanned,ECA + kein Audio
16,Die Beschäftigung mit der Lernanwendung empfinde ich als:,0,uninteressant,interessant,ECA + kein Audio
16,Die Beschäftigung mit der Lernanwendung empfinde ich als:,0,einschläfernd,aktivierend,ECA + kein Audio
16,Die Beschäftigung mit der Lernanwendung empfinde ich als:,2,minderwertig,wertvoll,ECA + kein Audio
16,Ich konnte gut mit dem LLM-Agenten lernen,0,Stimme nicht zu,Stimme zu,ECA + kein Audio
16,Der LLM-Agent hat mich Motiviert,0,Stimme nicht zu,Stimme zu,ECA + kein Audio
16,Zum Lernen empfinde ich die Anwendung als:,2,langsam,schnell,ECA + kein Audio
16,Zum Lernen empfinde ich die Anwendung als:,0,ineffizient,effizient,ECA + kein Audio
16,Zum Lernen empfinde ich die Anwendung als:,4,unpragmatisch,pragmatisch,ECA + kein Audio
16,Zum Lernen empfinde ich die Anwendung als:,4,überladen,aufgeräumt,ECA + kein Audio
16,Die Gestaltung des LLM-Agenten hat mir gefallen,6,Stimme nicht zu,Stimme zu,ECA + kein Audio
16,Ich hatte das Gefühl mit einer Person in der virtuellen Umgebung zu interagieren statt mit einer Computer-Simulation,2,Stimme nicht zu,Stimme zu,ECA + kein Audio
16,Ich konnte die Informationen gut verstehen,0,Stimme nicht zu,Stimme zu,ECA + kein Audio
16,Die Beschäftigung mit der Lernanwendung empfinde ich als:,5,langweilig,spanned,UI + Audio
16,Die Beschäftigung mit der Lernanwendung empfinde ich als:,5,uninteressant,interessant,UI + Audio
16,Die Beschäftigung mit der Lernanwendung empfinde ich als:,4,einschläfernd,aktivierend,UI + Audio
16,Die Beschäftigung mit der Lernanwendung empfinde ich als:,5,minderwertig,wertvoll,UI + Audio
16,Ich konnte gut mit dem LLM-Agenten lernen,6,Stimme nicht zu,Stimme zu,UI + Audio
16,Der LLM-Agent hat mich Motiviert,4,Stimme nicht zu,Stimme zu,UI + Audio
16,Zum Lernen empfinde ich die Anwendung als:,3,langsam,schnell,UI + Audio
16,Zum Lernen empfinde ich die Anwendung als:,2,ineffizient,effizient,UI + Audio
